,Id,category,identifier
CHD4,7414,Receptor,CHD4
EIF4EBP1,7415,Receptor,EIF4EBP1
SPTAN1,7416,Receptor,SPTAN1
EIF4G1,7417,Receptor,EIF4G1
EIF4G2,7418,Receptor,EIF4G2
EIF4G3,7419,Receptor,EIF4G3
CYCS,7420,Receptor,CYCS
DIABLO,7421,Receptor,DIABLO
NUMA1,7422,Receptor,NUMA1
VIM,7423,Receptor,VIM
AIFM1,7424,Receptor,AIFM1
KCNQ4,7425,Receptor,KCNQ4
BDNF,7426,Receptor,BDNF
POU4F3,7427,Receptor,POU4F3
WHRN,7428,Receptor,WHRN
BARHL1,7429,Receptor,BARHL1
FOXI2,7430,Receptor,FOXI2
BRCA1,7431,Receptor,BRCA1
MYD88,7432,Receptor,MYD88
PAX2,7433,Receptor,PAX2
EYA1,7434,Receptor,EYA1
SIX1,7435,Receptor,SIX1
CDKN1B,7436,Receptor,CDKN1B
CCNB1,7437,Receptor,CCNB1
NTF3,7438,Receptor,NTF3
SOX2,7439,Receptor,SOX2
BMP4,7440,Receptor,BMP4
NME1,7441,Receptor,NME1
RALA,7442,Receptor,RALA
CDC42,7443,Receptor,CDC42
GBX2,7444,Receptor,GBX2
HES1,7445,Receptor,HES1
SOX9,7446,Receptor,SOX9
GRB2,7447,Receptor,GRB2
FGF3,7448,Receptor,FGF3
SLC26A5,7449,Receptor,SLC26A5
GATA3,7450,Receptor,GATA3
IRF7,7451,Receptor,IRF7
PCNA,7452,Receptor,PCNA
RAD51C,7453,Receptor,RAD51C
WNT4,7454,Receptor,WNT4
FOXE3,7455,Receptor,FOXE3
SHROOM3,7456,Receptor,SHROOM3
PAX6,7457,Receptor,PAX6
SFRP2,7458,Receptor,SFRP2
SFRP1,7459,Receptor,SFRP1
MAB21L1,7460,Receptor,MAB21L1
BBC3,7461,Receptor,BBC3
BAK1,7462,Receptor,BAK1
BIRC6,7463,Receptor,BIRC6
GMCL1,7464,Receptor,GMCL1
BCL2L11,7465,Receptor,BCL2L11
ARPC1B,7466,Receptor,ARPC1B
RHEB,7467,Receptor,RHEB
TSC1,7468,Receptor,TSC1
TSC2,7469,Receptor,TSC2
DIAPH1,7470,Receptor,DIAPH1
ATG10,7471,Receptor,ATG10
ATG7,7472,Receptor,ATG7
NOXA1,7473,Receptor,NOXA1
RBBP8,7474,Receptor,RBBP8
BIK,7475,Receptor,BIK
BCL2A1,7476,Receptor,BCL2A1
APAF1,7477,Receptor,APAF1
VDAC1,7478,Receptor,VDAC1
RPL13A,7479,Receptor,RPL13A
PPP2R3B,7480,Receptor,PPP2R3B
BAX,7481,Receptor,BAX
MIB1,7482,Receptor,MIB1
RPS6,7483,Receptor,RPS6
FKBP8,7484,Receptor,FKBP8
IKBKG,7485,Receptor,IKBKG
MADD,7486,Receptor,MADD
CASP8AP2,7487,Receptor,CASP8AP2
MYL9,7488,Receptor,MYL9
ACTG1,7489,Receptor,ACTG1
PPP1R14A,7490,Receptor,PPP1R14A
PPP1R12A,7491,Receptor,PPP1R12A
PPP1CA,7492,Receptor,PPP1CA
MDC1,7493,Receptor,MDC1
AIFM2,7494,Receptor,AIFM2
ANLN,7495,Receptor,ANLN
ACTA2,7496,Receptor,ACTA2
ARID3A,7497,Receptor,ARID3A
ELAVL1,7498,Receptor,ELAVL1
WEE1,7499,Receptor,WEE1
EED,7500,Receptor,EED
FUBP1,7501,Receptor,FUBP1
CDT1,7502,Receptor,CDT1
CBX5,7503,Receptor,CBX5
FANCL,7504,Receptor,FANCL
UBE2T,7505,Receptor,UBE2T
FANCI,7506,Receptor,FANCI
PML,7507,Receptor,PML
FANCD2,7508,Receptor,FANCD2
CDC25A,7509,Receptor,CDC25A
CDC25B,7510,Receptor,CDC25B
EDN2,7511,Receptor,EDN2
CDC25C,7512,Receptor,CDC25C
EEF1A1,7513,Receptor,EEF1A1
HTT,7514,Receptor,HTT
GPX1,7515,Receptor,GPX1
GML,7516,Receptor,GML
FANCC,7517,Receptor,FANCC
HGF,7518,Receptor,HGF
SLX4,7519,Receptor,SLX4
PRDX1,7520,Receptor,PRDX1
PRDX4,7521,Receptor,PRDX4
NQO1,7522,Receptor,NQO1
EIF4EBP3,7523,Receptor,EIF4EBP3
EIF4EBP2,7524,Receptor,EIF4EBP2
BCL2L14,7525,Receptor,BCL2L14
RICTOR,7526,Receptor,RICTOR
EIF4E,7527,Receptor,EIF4E
CCNK,7528,Receptor,CCNK
RGCC,7529,Receptor,RGCC
BNIP3L,7530,Receptor,BNIP3L
TNFAIP3,7531,Receptor,TNFAIP3
DBF4,7532,Receptor,DBF4
CCNA2,7533,Receptor,CCNA2
CHMP4C,7534,Receptor,CHMP4C
DKK1,7535,Receptor,DKK1
CRYZ,7536,Receptor,CRYZ
DDIT4,7537,Receptor,DDIT4
PPP2R5D,7538,Receptor,PPP2R5D
PPP2R5C,7539,Receptor,PPP2R5C
GAPDH,7540,Receptor,GAPDH
IL37,7541,Receptor,IL37
IL33,7542,Receptor,IL33
CHAF1B,7543,Receptor,CHAF1B
TNFSF10,7544,Receptor,TNFSF10
H4-16,7545,Receptor,H4-16
SUPT16H,7546,Receptor,SUPT16H
STAT1,7547,Receptor,STAT1
TRADD,7548,Receptor,TRADD
PMAIP1,7549,Receptor,PMAIP1
ISG20,7550,Receptor,ISG20
SOCS1,7551,Receptor,SOCS1
CASP5,7552,Receptor,CASP5
FGF2,7553,Receptor,FGF2
PYCARD,7554,Receptor,PYCARD
IRS1,7555,Receptor,IRS1
IRS2,7556,Receptor,IRS2
SREBF2,7557,Receptor,SREBF2
TP53INP1,7558,Receptor,TP53INP1
FDXR,7559,Receptor,FDXR
MAVS,7560,Receptor,MAVS
TIGAR,7561,Receptor,TIGAR
TPI1,7562,Receptor,TPI1
TOP1,7563,Receptor,TOP1
IRF1,7564,Receptor,IRF1
ALDOA,7565,Receptor,ALDOA
TICAM1,7566,Receptor,TICAM1
IFNB1,7567,Receptor,IFNB1
IFIT1,7568,Receptor,IFIT1
ISG15,7569,Receptor,ISG15
CCL5,7570,Receptor,CCL5
TPM1,7571,Receptor,TPM1
MAP1B,7572,Receptor,MAP1B
SMC3,7573,Receptor,SMC3
IGF2,7574,Receptor,IGF2
FLT3LG,7575,Receptor,FLT3LG
KITLG,7576,Receptor,KITLG
STRAP,7577,Receptor,STRAP
H3C8,7578,Receptor,H3C8
TICAM2,7579,Receptor,TICAM2
TRAF6,7580,Receptor,TRAF6
FOXO1,7581,Receptor,FOXO1
CARD8,7582,Receptor,CARD8
MYL12A,7583,Receptor,MYL12A
DAP,7584,Receptor,DAP
MYL5,7585,Receptor,MYL5
EIF2S2,7586,Receptor,EIF2S2
EIF2S3,7587,Receptor,EIF2S3
TYRP1,7588,Receptor,TYRP1
UBD,7589,Receptor,UBD
H2AZ1,7590,Receptor,H2AZ1
TRIAP1,7591,Receptor,TRIAP1
TRIM22,7592,Receptor,TRIM22
APEX1,7593,Receptor,APEX1
CRMP1,7594,Receptor,CRMP1
POU2F1,7595,Receptor,POU2F1
H2BC11,7596,Receptor,H2BC11
NONO,7597,Receptor,NONO
RAD51,7598,Receptor,RAD51
NFKBIA,7599,Receptor,NFKBIA
GYS1,7600,Receptor,GYS1
AXIN1,7601,Receptor,AXIN1
PRKN,7602,Receptor,PRKN
SP1,7603,Receptor,SP1
YWHAZ,7604,Receptor,YWHAZ
HMGA2,7605,Receptor,HMGA2
HMGA1,7606,Receptor,HMGA1
PLAGL1,7607,Receptor,PLAGL1
PERP,7608,Receptor,PERP
KMT5A,7609,Receptor,KMT5A
XPC,7610,Receptor,XPC
NDRG1,7611,Receptor,NDRG1
ALDH1A1,7612,Receptor,ALDH1A1
DDB2,7613,Receptor,DDB2
RB1,7614,Receptor,RB1
RABGGTA,7615,Receptor,RABGGTA
FOXO3,7616,Receptor,FOXO3
PRDM1,7617,Receptor,PRDM1
PPM1J,7618,Receptor,PPM1J
SERPINE1,7619,Receptor,SERPINE1
SERPINB5,7620,Receptor,SERPINB5
SFN,7621,Receptor,SFN
SESN1,7622,Receptor,SESN1
RPS27L,7623,Receptor,RPS27L
COP1,7624,Receptor,COP1
SCARA3,7625,Receptor,SCARA3
S100A2,7626,Receptor,S100A2
SCD,7627,Receptor,SCD
TP63,7628,Receptor,TP63
STEAP3,7629,Receptor,STEAP3
SH2D1A,7630,Receptor,SH2D1A
ASAH2B,7631,Receptor,ASAH2B
JMY,7632,Receptor,JMY
IER3,7633,Receptor,IER3
BCL10,7634,Receptor,BCL10
RFWD3,7635,Receptor,RFWD3
HIF1A,7636,Receptor,HIF1A
WASL,7637,Receptor,WASL
KDM1A,7638,Receptor,KDM1A
YTHDC1,7639,Receptor,YTHDC1
IL1B,7640,Receptor,IL1B
ZDHHC16,7641,Receptor,ZDHHC16
DDB1,7642,Receptor,DDB1
IL18,7643,Receptor,IL18
RAD21,7644,Receptor,RAD21
WRN,7645,Receptor,WRN
RELB,7646,Receptor,RELB
SKP1,7647,Receptor,SKP1
ATRIP,7648,Receptor,ATRIP
XRCC5,7649,Receptor,XRCC5
HSPB1,7650,Receptor,HSPB1
HIC1,7651,Receptor,HIC1
RNF168,7652,Receptor,RNF168
MAPK8IP1,7653,Receptor,MAPK8IP1
BMF,7654,Receptor,BMF
TBC1D1,7655,Receptor,TBC1D1
TBC1D4,7656,Receptor,TBC1D4
XRCC1,7657,Receptor,XRCC1
APTX,7658,Receptor,APTX
H1-1,7659,Receptor,H1-1
SP7,7660,Receptor,SP7
RECQL4,7661,Receptor,RECQL4
RIOX2,7662,Receptor,RIOX2
BCL3,7663,Receptor,BCL3
ELK3,7664,Receptor,ELK3
CLTC,7665,Receptor,CLTC
ATG4D,7666,Receptor,ATG4D
GABARAPL1,7667,Receptor,GABARAPL1
TOPBP1,7668,Receptor,TOPBP1
HTRA2,7669,Receptor,HTRA2
GABARAP,7670,Receptor,GABARAP
DFFA,7671,Receptor,DFFA
GABARAPL2,7672,Receptor,GABARAPL2
RELA,7673,Receptor,RELA
EIF4B,7674,Receptor,EIF4B
H2AX,7675,Receptor,H2AX
EIF2A,7676,Receptor,EIF2A
GORASP1,7677,Receptor,GORASP1
TAB2,7678,Receptor,TAB2
TAB1,7679,Receptor,TAB1
DAXX,7680,Receptor,DAXX
WDFY3,7681,Receptor,WDFY3
SQSTM1,7682,Receptor,SQSTM1
EGF,7683,Receptor,EGF
AMBRA1,7684,Receptor,AMBRA1
FYCO1,7685,Receptor,FYCO1
ATG9A,7686,Receptor,ATG9A
ENDOG,7687,Receptor,ENDOG
GOLGA3,7688,Receptor,GOLGA3
LMNA,7689,Receptor,LMNA
BCL2L2,7690,Receptor,BCL2L2
GDF15,7691,Receptor,GDF15
CRADD,7692,Receptor,CRADD
LIF,7693,Receptor,LIF
MAD1L1,7694,Receptor,MAD1L1
RNF144B,7695,Receptor,RNF144B
IGFBP3,7696,Receptor,IGFBP3
IRF5,7697,Receptor,IRF5
KRT8,7698,Receptor,KRT8
DYNLL1,7699,Receptor,DYNLL1
ANAPC11,7700,Receptor,ANAPC11
FBXO5,7701,Receptor,FBXO5
ZBTB17,7702,Receptor,ZBTB17
RBX1,7703,Receptor,RBX1
UBE2M,7704,Receptor,UBE2M
CUL2,7705,Receptor,CUL2
EGLN1,7706,Receptor,EGLN1
EGLN3,7707,Receptor,EGLN3
PALB2,7708,Receptor,PALB2
MYB,7709,Receptor,MYB
PAXIP1,7710,Receptor,PAXIP1
NR1D1,7711,Receptor,NR1D1
CUL1,7712,Receptor,CUL1
ACTA1,7713,Receptor,ACTA1
EDN1,7714,Receptor,EDN1
IRF3,7715,Receptor,IRF3
NFKB2,7716,Receptor,NFKB2
REL,7717,Receptor,REL
TIMP1,7718,Receptor,TIMP1
FRAT1,7719,Receptor,FRAT1
FRAT2,7720,Receptor,FRAT2
RPA1,7721,Receptor,RPA1
MYCBP,7722,Receptor,MYCBP
EIF3F,7723,Receptor,EIF3F
TERT,7724,Receptor,TERT
MIR17HG,7725,Receptor,MIR17HG
TBL1XR1,7726,Receptor,TBL1XR1
PTTG1,7727,Receptor,PTTG1
UXT,7728,Receptor,UXT
TERF1,7729,Receptor,TERF1
TERF2IP,7730,Receptor,TERF2IP
TINF2,7731,Receptor,TINF2
FOSL1,7732,Receptor,FOSL1
TUBA4B,7733,Receptor,TUBA4B
H1-4,7734,Receptor,H1-4
IL10,7735,Receptor,IL10
PKMYT1,7736,Receptor,PKMYT1
RCAN1,7737,Receptor,RCAN1
JUNB,7738,Receptor,JUNB
KLF4,7739,Receptor,KLF4
EGR1,7740,Receptor,EGR1
FOXO4,7741,Receptor,FOXO4
SCP2,7742,Receptor,SCP2
G6PC1,7743,Receptor,G6PC1
FOXO3B,7744,Receptor,FOXO3B
NOLC1,7745,Receptor,NOLC1
UBE2N,7746,Receptor,UBE2N
ZC3H18,7747,Receptor,ZC3H18
CHAMP1,7748,Receptor,CHAMP1
SLTM,7749,Receptor,SLTM
SLU7,7750,Receptor,SLU7
DNTTIP2,7751,Receptor,DNTTIP2
TAF10,7752,Receptor,TAF10
DFFB,7753,Receptor,DFFB
NFKBIB,7754,Receptor,NFKBIB
SIAH1,7755,Receptor,SIAH1
NGF,7756,Receptor,NGF
RUNX2,7757,Receptor,RUNX2
CEBPB,7758,Receptor,CEBPB
CREB1,7759,Receptor,CREB1
SRSF1,7760,Receptor,SRSF1
NABP2,7761,Receptor,NABP2
FBXO31,7762,Receptor,FBXO31
RETNLB,7763,Receptor,RETNLB
CHIA,7764,Receptor,CHIA
FOS,7765,Receptor,FOS
SMARCC1,7766,Receptor,SMARCC1
NFIL3,7767,Receptor,NFIL3
ARG1,7768,Receptor,ARG1
IRGC,7769,Receptor,IRGC
PINK1,7770,Receptor,PINK1
H3-4,7771,Receptor,H3-4
POLR1B,7772,Receptor,POLR1B
EIF2S1,7773,Receptor,EIF2S1
ERN2,7774,Receptor,ERN2
HSPA5,7775,Receptor,HSPA5
ATF4,7776,Receptor,ATF4
NBN,7777,Receptor,NBN
ATF6,7778,Receptor,ATF6
NFAT5,7779,Receptor,NFAT5
GBGT1,7780,Receptor,GBGT1
PIAS4,7781,Receptor,PIAS4
CRTC2,7782,Receptor,CRTC2
SYT11,7783,Receptor,SYT11
AIMP2,7784,Receptor,AIMP2
DVL1,7785,Receptor,DVL1
ZFP36L1,7786,Receptor,ZFP36L1
CHD1L,7787,Receptor,CHD1L
H2BC5,7788,Receptor,H2BC5
DNMT3B,7789,Receptor,DNMT3B
DNMT3A,7790,Receptor,DNMT3A
EHMT1,7791,Receptor,EHMT1
CCPG1,7792,Receptor,CCPG1
KMT2A,7793,Receptor,KMT2A
MEN1,7794,Receptor,MEN1
HOXC6,7795,Receptor,HOXC6
HOXC8,7796,Receptor,HOXC8
SET,7797,Receptor,SET
HOXC9,7798,Receptor,HOXC9
RNF2,7799,Receptor,RNF2
TRIM63,7800,Receptor,TRIM63
HMGB2,7801,Receptor,HMGB2
IRF8,7802,Receptor,IRF8
SUZ12,7803,Receptor,SUZ12
DNMT3L,7804,Receptor,DNMT3L
SSRP1,7805,Receptor,SSRP1
CYLD,7806,Receptor,CYLD
IGFBP1,7807,Receptor,IGFBP1
AVEN,7808,Receptor,AVEN
ATF2,7809,Receptor,ATF2
MEF2A,7810,Receptor,MEF2A
NCOR2,7811,Receptor,NCOR2
MAML1,7812,Receptor,MAML1
SERBP1,7813,Receptor,SERBP1
CFLAR,7814,Receptor,CFLAR
MRE11,7815,Receptor,MRE11
BLM,7816,Receptor,BLM
FANCM,7817,Receptor,FANCM
STAG2,7818,Receptor,STAG2
SMARCC2,7819,Receptor,SMARCC2
DTL,7820,Receptor,DTL
KDM5B,7821,Receptor,KDM5B
UCHL5,7822,Receptor,UCHL5
XRCC6,7823,Receptor,XRCC6
DDX17,7824,Receptor,DDX17
POLR2B,7825,Receptor,POLR2B
DDX5,7826,Receptor,DDX5
LEF1,7827,Receptor,LEF1
FANCA,7828,Receptor,FANCA
TDG,7829,Receptor,TDG
PHLPP1,7830,Receptor,PHLPP1
HNRNPC,7831,Receptor,HNRNPC
HNRNPU,7832,Receptor,HNRNPU
TCF7L2,7833,Receptor,TCF7L2
RBPJ,7834,Receptor,RBPJ
SMAD2,7835,Receptor,SMAD2
CKS2,7836,Receptor,CKS2
POLB,7837,Receptor,POLB
FEN1,7838,Receptor,FEN1
ARNT,7839,Receptor,ARNT
NEIL1,7840,Receptor,NEIL1
YBX1,7841,Receptor,YBX1
NEIL2,7842,Receptor,NEIL2
HINFP,7843,Receptor,HINFP
TIMELESS,7844,Receptor,TIMELESS
TIPIN,7845,Receptor,TIPIN
LIME1,7846,Receptor,LIME1
PMS2,7847,Receptor,PMS2
MSH2,7848,Receptor,MSH2
UBE2B,7849,Receptor,UBE2B
TLK1,7850,Receptor,TLK1
RHOA,7851,Receptor,RHOA
CIT,7852,Receptor,CIT
CFL2,7853,Receptor,CFL2
ACTC1,7854,Receptor,ACTC1
CFL1,7855,Receptor,CFL1
SGO1,7856,Receptor,SGO1
DCLRE1B,7857,Receptor,DCLRE1B
CNTROB,7858,Receptor,CNTROB
STAT2,7859,Receptor,STAT2
BRIP1,7860,Receptor,BRIP1
FZR1,7861,Receptor,FZR1
BIRC7,7862,Receptor,BIRC7
YY1,7863,Receptor,YY1
NKX2-1,7864,Receptor,NKX2-1
MBD1,7865,Receptor,MBD1
HSF1,7866,Receptor,HSF1
CSTF2,7867,Receptor,CSTF2
CCNA1,7868,Receptor,CCNA1
RCOR1,7869,Receptor,RCOR1
ORM1,7870,Receptor,ORM1
GLI3,7871,Receptor,GLI3
HMGN1,7872,Receptor,HMGN1
PBRM1,7873,Receptor,PBRM1
LIG3,7874,Receptor,LIG3
LIG1,7875,Receptor,LIG1
ZNF420,7876,Receptor,ZNF420
EPAS1,7877,Receptor,EPAS1
ANAPC7,7878,Receptor,ANAPC7
EVI5,7879,Receptor,EVI5
CDC20,7880,Receptor,CDC20
MYBL2,7881,Receptor,MYBL2
CHAF1A,7882,Receptor,CHAF1A
CCND2,7883,Receptor,CCND2
POLA1,7884,Receptor,POLA1
KPNA2,7885,Receptor,KPNA2
SMC1A,7886,Receptor,SMC1A
MARCHF7,7887,Receptor,MARCHF7
TACC2,7888,Receptor,TACC2
NR4A1,7889,Receptor,NR4A1
CHD3,7890,Receptor,CHD3
CDC6,7891,Receptor,CDC6
MAP3K3,7892,Receptor,MAP3K3
NFYB,7893,Receptor,NFYB
NFYA,7894,Receptor,NFYA
CYP2B6,7895,Receptor,CYP2B6
CYP2C9,7896,Receptor,CYP2C9
CCNH,7897,Receptor,CCNH
CUL4A,7898,Receptor,CUL4A
BRCA2,7899,Receptor,BRCA2
GTSE1,7900,Receptor,GTSE1
DCLRE1C,7901,Receptor,DCLRE1C
CENPE,7902,Receptor,CENPE
CENPA,7903,Receptor,CENPA
GAL,7904,Receptor,GAL
ITCH,7905,Receptor,ITCH
MLH1,7906,Receptor,MLH1
POLR2L,7907,Receptor,POLR2L
TCEA2,7908,Receptor,TCEA2
ERCC1,7909,Receptor,ERCC1
ERCC4,7910,Receptor,ERCC4
POLK,7911,Receptor,POLK
ASF1A,7912,Receptor,ASF1A
FOXM1,7913,Receptor,FOXM1
CENPF,7914,Receptor,CENPF
XAB2,7915,Receptor,XAB2
DIAPH3,7916,Receptor,DIAPH3
CDC42EP4,7917,Receptor,CDC42EP4
MYH10,7918,Receptor,MYH10
CCNO,7919,Receptor,CCNO
GLRX,7920,Receptor,GLRX
SIAH2,7921,Receptor,SIAH2
CTBP1,7922,Receptor,CTBP1
RAD9A,7923,Receptor,RAD9A
YAP1,7924,Receptor,YAP1
TP53AIP1,7925,Receptor,TP53AIP1
E2F6,7926,Receptor,E2F6
BORA,7927,Receptor,BORA
CDCA8,7928,Receptor,CDCA8
BUB1B,7929,Receptor,BUB1B
NDC80,7930,Receptor,NDC80
PTPN2,7931,Receptor,PTPN2
STAT5A,7932,Receptor,STAT5A
EIF2AK4,7933,Receptor,EIF2AK4
DUSP1,7934,Receptor,DUSP1
USF1,7935,Receptor,USF1
LHX3,7936,Receptor,LHX3
ESPL1,7937,Receptor,ESPL1
STAT5B,7938,Receptor,STAT5B
TOP2A,7939,Receptor,TOP2A
CDKN2D,7940,Receptor,CDKN2D
CDKN2C,7941,Receptor,CDKN2C
HNF1A,7942,Receptor,HNF1A
RAD17,7943,Receptor,RAD17
SHC1,7944,Receptor,SHC1
FKBP5,7945,Receptor,FKBP5
FGF8,7946,Receptor,FGF8
NKX3-1,7947,Receptor,NKX3-1
ACP3,7948,Receptor,ACP3
CCN5,7949,Receptor,CCN5
SCAP,7950,Receptor,SCAP
CDC45,7951,Receptor,CDC45
NPM1,7952,Receptor,NPM1
DPYSL2,7953,Receptor,DPYSL2
SOX4,7954,Receptor,SOX4
MAPT,7955,Receptor,MAPT
SMAD4,7956,Receptor,SMAD4
UIMC1,7957,Receptor,UIMC1
SUMO1,7958,Receptor,SUMO1
ELF4,7959,Receptor,ELF4
SRF,7960,Receptor,SRF
NRIP1,7961,Receptor,NRIP1
CTCF,7962,Receptor,CTCF
NKX2-5,7963,Receptor,NKX2-5
NEUROD1,7964,Receptor,NEUROD1
AFP,7965,Receptor,AFP
CEBPA,7966,Receptor,CEBPA
ZBTB16,7967,Receptor,ZBTB16
DUSP6,7968,Receptor,DUSP6
ID2,7969,Receptor,ID2
CDK5R1,7970,Receptor,CDK5R1
CAPN3,7971,Receptor,CAPN3
NUAK1,7972,Receptor,NUAK1
HUWE1,7973,Receptor,HUWE1
CEP164,7974,Receptor,CEP164
UBE2V2,7975,Receptor,UBE2V2
DCLRE1A,7976,Receptor,DCLRE1A
SH3RF1,7977,Receptor,SH3RF1
EXO1,7978,Receptor,EXO1
CCDC65,7979,Receptor,CCDC65
NKX6-1,7980,Receptor,NKX6-1
ARNT2,7981,Receptor,ARNT2
GOLPH3,7982,Receptor,GOLPH3
JUND,7983,Receptor,JUND
CGA,7984,Receptor,CGA
DUSP4,7985,Receptor,DUSP4
PSMA7,7986,Receptor,PSMA7
POLR2A,7987,Receptor,POLR2A
PLSCR1,7988,Receptor,PLSCR1
PIK3AP1,7989,Receptor,PIK3AP1
MSH5,7990,Receptor,MSH5
NCK1,7991,Receptor,NCK1
MATR3,7992,Receptor,MATR3
HCLS1,7993,Receptor,HCLS1
ARHGAP35,7994,Receptor,ARHGAP35
AJUBA,7995,Receptor,AJUBA
TACC1,7996,Receptor,TACC1
DNM2,7997,Receptor,DNM2
CPEB1,7998,Receptor,CPEB1
DBN1,7999,Receptor,DBN1
INCENP,8000,Receptor,INCENP
PPP1R1B,8001,Receptor,PPP1R1B
TPX2,8002,Receptor,TPX2
MAP9,8003,Receptor,MAP9
CBFA2T3,8004,Receptor,CBFA2T3
FST,8005,Receptor,FST
IL13,8006,Receptor,IL13
CDV3,8007,Receptor,CDV3
CAT,8008,Receptor,CAT
APBA1,8009,Receptor,APBA1
SNAP25,8010,Receptor,SNAP25
TRIB3,8011,Receptor,TRIB3
ADCY7,8012,Receptor,ADCY7
CXCL8,8013,Receptor,CXCL8
HOXA7,8014,Receptor,HOXA7
TBX21,8015,Receptor,TBX21
SLC47A1,8016,Receptor,SLC47A1
GCNT1,8017,Receptor,GCNT1
LHX4,8018,Receptor,LHX4
KLF8,8019,Receptor,KLF8
HOXA9,8020,Receptor,HOXA9
PADI3,8021,Receptor,PADI3
CBS,8022,Receptor,CBS
PROS1,8023,Receptor,PROS1
MGST1,8024,Receptor,MGST1
DPYD,8025,Receptor,DPYD
CEP250,8026,Receptor,CEP250
ATP2C1,8027,Receptor,ATP2C1
TCL1A,8028,Receptor,TCL1A
KIF23,8029,Receptor,KIF23
RACGAP1,8030,Receptor,RACGAP1
REC8,8031,Receptor,REC8
NEK11,8032,Receptor,NEK11
KIF2C,8033,Receptor,KIF2C
DES,8034,Receptor,DES
WASF2,8035,Receptor,WASF2
PCBP4,8036,Receptor,PCBP4
WASF3,8037,Receptor,WASF3
TRIP10,8038,Receptor,TRIP10
SORBS3,8039,Receptor,SORBS3
SORBS2,8040,Receptor,SORBS2
SIVA1,8041,Receptor,SIVA1
RIN1,8042,Receptor,RIN1
SLC22A18,8043,Receptor,SLC22A18
GLS2,8044,Receptor,GLS2
LDHC,8045,Receptor,LDHC
RAPH1,8046,Receptor,RAPH1
BRD7,8047,Receptor,BRD7
KCTD10,8048,Receptor,KCTD10
TBP,8049,Receptor,TBP
TP53I3,8050,Receptor,TP53I3
RAPGEF1,8051,Receptor,RAPGEF1
REV3L,8052,Receptor,REV3L
P4HA2,8053,Receptor,P4HA2
ASCC3,8054,Receptor,ASCC3
EIF4A1,8055,Receptor,EIF4A1
PTPN11,8056,Receptor,PTPN11
PTPN6,8057,Receptor,PTPN6
PSTPIP1,8058,Receptor,PSTPIP1
DBI,8059,Receptor,DBI
MT2A,8060,Receptor,MT2A
SMS,8061,Receptor,SMS
PFKFB1,8062,Receptor,PFKFB1
CA3,8063,Receptor,CA3
KRT18,8064,Receptor,KRT18
ZNF652,8065,Receptor,ZNF652
TFF1,8066,Receptor,TFF1
INA,8067,Receptor,INA
XBP1,8068,Receptor,XBP1
FAM102A,8069,Receptor,FAM102A
HSPD1,8070,Receptor,HSPD1
B4GALT1,8071,Receptor,B4GALT1
IGFBP4,8072,Receptor,IGFBP4
TSKU,8073,Receptor,TSKU
CSN2,8074,Receptor,CSN2
SMAD3,8075,Receptor,SMAD3
LATS1,8076,Receptor,LATS1
MYOD1,8077,Receptor,MYOD1
RASSF1,8078,Receptor,RASSF1
HSPB2,8079,Receptor,HSPB2
SMARCA1,8080,Receptor,SMARCA1
SOD3,8081,Receptor,SOD3
SREBF1,8082,Receptor,SREBF1
REV1,8083,Receptor,REV1
ENTPD1,8084,Receptor,ENTPD1
TAF1A,8085,Receptor,TAF1A
SLC25A1,8086,Receptor,SLC25A1
CD2AP,8087,Receptor,CD2AP
MUS81,8088,Receptor,MUS81
HERC2,8089,Receptor,HERC2
SMARCA4,8090,Receptor,SMARCA4
APBB1,8091,Receptor,APBB1
ABI1,8092,Receptor,ABI1
FANCE,8093,Receptor,FANCE
NDEL1,8094,Receptor,NDEL1
RANGAP1,8095,Receptor,RANGAP1
LTF,8096,Receptor,LTF
RUNX1,8097,Receptor,RUNX1
IL3,8098,Receptor,IL3
LYZ,8099,Receptor,LYZ
SPI1,8100,Receptor,SPI1
GATA1,8101,Receptor,GATA1
CSF3,8102,Receptor,CSF3
CSF2,8103,Receptor,CSF2
RPA2,8104,Receptor,RPA2
EEF1E1,8105,Receptor,EEF1E1
PPP2CA,8106,Receptor,PPP2CA
TSNAX,8107,Receptor,TSNAX
VCP,8108,Receptor,VCP
UNG,8109,Receptor,UNG
SMC6,8110,Receptor,SMC6
CDCA3,8111,Receptor,CDCA3
RAD52,8112,Receptor,RAD52
BTG2,8113,Receptor,BTG2
CRYAB,8114,Receptor,CRYAB
ADH4,8115,Receptor,ADH4
PRDX6,8116,Receptor,PRDX6
ALDH1A2,8117,Receptor,ALDH1A2
ADH1A,8118,Receptor,ADH1A
GCLC,8119,Receptor,GCLC
PSIP1,8120,Receptor,PSIP1
ID3,8121,Receptor,ID3
TCF3,8122,Receptor,TCF3
E2F3,8123,Receptor,E2F3
E2F2,8124,Receptor,E2F2
RNF20,8125,Receptor,RNF20
RNF40,8126,Receptor,RNF40
MAP2,8127,Receptor,MAP2
MAP4,8128,Receptor,MAP4
INS,8129,Receptor,INS
LBP,8130,Receptor,LBP
DUSP5,8131,Receptor,DUSP5
MAF,8132,Receptor,MAF
SIX3,8133,Receptor,SIX3
CRYAA,8134,Receptor,CRYAA
GADD45B,8135,Receptor,GADD45B
PPP1R15A,8136,Receptor,PPP1R15A
TP53TG5,8137,Receptor,TP53TG5
OSGIN1,8138,Receptor,OSGIN1
